DEBUG:uss_nmf:Initializing factor matrices
DEBUG:uss_nmf:Initialization completed
DEBUG:uss_nmf:::: [254] fit: 977.38191 | delta: 8.1e-04 | secs: 0.68874
DEBUG:uss_nmf:::: [255] fit: 976.59411 | delta: 8.1e-04 | secs: 0.69278
DEBUG:uss_nmf:::: [256] fit: 975.80985 | delta: 8.0e-04 | secs: 0.69940
DEBUG:uss_nmf:::: [257] fit: 975.02908 | delta: 8.0e-04 | secs: 0.82457
DEBUG:uss_nmf:::: [258] fit: 974.25180 | delta: 8.0e-04 | secs: 0.71748
DEBUG:uss_nmf:::: [259] fit: 973.47799 | delta: 7.9e-04 | secs: 1.06141
DEBUG:uss_nmf:::: [260] fit: 972.70763 | delta: 7.9e-04 | secs: 0.99904
DEBUG:uss_nmf:::: [261] fit: 971.94071 | delta: 7.9e-04 | secs: 1.07141
DEBUG:uss_nmf:::: [262] fit: 971.17725 | delta: 7.9e-04 | secs: 0.72030
DEBUG:uss_nmf:::: [263] fit: 970.41722 | delta: 7.8e-04 | secs: 1.10613
DEBUG:uss_nmf:::: [264] fit: 969.66048 | delta: 7.8e-04 | secs: 0.73959
DEBUG:uss_nmf:::: [265] fit: 968.90704 | delta: 7.8e-04 | secs: 0.72982
DEBUG:uss_nmf:::: [266] fit: 968.15693 | delta: 7.7e-04 | secs: 0.80931
DEBUG:uss_nmf:::: [267] fit: 967.41004 | delta: 7.7e-04 | secs: 1.06467
DEBUG:uss_nmf:::: [268] fit: 966.66646 | delta: 7.7e-04 | secs: 0.79217
DEBUG:uss_nmf:::: [269] fit: 965.92617 | delta: 7.7e-04 | secs: 0.69386
DEBUG:uss_nmf:::: [270] fit: 965.18915 | delta: 7.6e-04 | secs: 0.70453
